NAME_ID s	iID i	N.X d	N.Y d	N.Z d	D.X d	D.Y d	D.Z d	S.X d	S.Y d	S.Z d	NC.X d	NC.Y d	NC.Z d	DC.X d	DC.Y d	DC.Z d	SC.X d	SC.Y d	SC.Z d	LPITCH  d	LPITCHSENSE s	PITCHANGLE  d	MISFIT d	LINEATION s	OFFSET s	DEPTH d	GC s	COLOR s	LOC s	LOCX d	LOCY d	FORMATION s	DATATYPE s	DIPDIR d	DIP d	LDIR d	LDIP d	corr.DIPDIR d	corr.DIP d	corrL.DIPDIR d	corrL.DIP d	PALEON d	COMMENT s	DATAGROUP s	PSCOLOR s	DASHED s	ptnP.X d	ptnP.Y d	ptnP.Z d	ptnT.X d	ptnT.Y d	ptnT.Z d	ptnN.X d	ptnN.Y d	ptnN.Z d	avD.X d	avD.Y d	avD.Z d	avS0D.X d	avS0D.Y d	avS0D.Z d	avS0N.X d	avS0N.Y d	avS0N.Z d	avS0d.DIPDIR d	avS0d.DIP d	avd.DIPDIR d	avd.DIP d	avS0offset s	fold_great_circle_N.X d	fold_great_circle_N.Y d	fold_great_circle_N.Z d	SHEAR_S.X d	SHEAR_S.Y d	SHEAR_S.Z d	NORMAL_S.X d	NORMAL_S.Y d	NORMAL_S.Z d	UPSILON.X d	UPSILON.Y d	UPSILON.Z d	lambda d	ANG d	RUP d
BZ0131	62	0.74944276	-0.58552886	0.30901699	0.24350871	-0.19024986	-0.95105652	0.61566148	0.78801075	-0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	ABX	A	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	128.00000000	72.00000000	NAN	NAN	128.00000000	72.00000000	NAN	NAN	0.00000000		PLANE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0132	63	0.88180425	-0.35627204	0.30901699	0.28651557	-0.11575980	-0.95105652	0.37460659	0.92718385	0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	ABX	A	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	112.00000000	72.00000000	NAN	NAN	112.00000000	72.00000000	NAN	NAN	0.00000000		PLANE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0133	64	0.79690454	0.49796122	0.34202014	0.29004953	0.18124306	-0.93969262	-0.52991926	0.84804810	-0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	AAX	A	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	58.00000000	70.00000000	NAN	NAN	58.00000000	70.00000000	NAN	NAN	0.00000000		PLANE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0134	65	0.71984631	0.60402277	0.34202014	0.26200263	0.21984631	-0.93969262	-0.64278761	0.76604444	0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	AAX	A	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	50.00000000	70.00000000	NAN	NAN	50.00000000	70.00000000	NAN	NAN	0.00000000		PLANE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0135	66	0.69832771	0.62877709	0.34202014	0.25417050	0.22885615	-0.93969262	-0.66913061	0.74314483	-0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	AAX	A	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	48.00000000	70.00000000	NAN	NAN	48.00000000	70.00000000	NAN	NAN	0.00000000		PLANE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0136	67	0.67595830	0.65276534	0.34202014	0.24602870	0.23758716	-0.93969262	-0.69465837	0.71933980	-0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	AAX	A	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	46.00000000	70.00000000	NAN	NAN	46.00000000	70.00000000	NAN	NAN	0.00000000		PLANE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0137	68	0.65276534	0.67595830	0.34202014	0.23758716	0.24602870	-0.93969262	-0.71933980	0.69465837	-0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	AAX	A	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	44.00000000	70.00000000	NAN	NAN	44.00000000	70.00000000	NAN	NAN	0.00000000		PLANE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0138	69	0.57853255	0.74048789	0.34202014	0.21056863	0.26951555	-0.93969262	-0.78801075	0.61566148	-0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	AAX	A	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	38.00000000	70.00000000	NAN	NAN	38.00000000	70.00000000	NAN	NAN	0.00000000		PLANE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0139	70	0.55233746	0.76022730	0.34202014	0.20103440	0.27670011	-0.93969262	-0.80901699	0.58778525	-0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	AAX	B	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	36.00000000	70.00000000	NAN	NAN	36.00000000	70.00000000	NAN	NAN	0.00000000		PLANE	0.00 0.00 1.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0140	71	0.46984631	0.81379768	0.34202014	0.17101007	0.29619813	-0.93969262	-0.86602540	0.50000000	-0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	AAX	B	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	30.00000000	70.00000000	NAN	NAN	30.00000000	70.00000000	NAN	NAN	0.00000000		PLANE	0.00 0.00 1.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0141	72	0.61248387	0.70458209	0.35836795	0.23511053	0.27046372	-0.93358043	-0.75470958	0.65605903	-0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	AAX	B	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	41.00000000	69.00000000	NAN	NAN	41.00000000	69.00000000	NAN	NAN	0.00000000		PLANE	0.00 0.00 1.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0142	73	0.92492528	0.06467708	0.37460659	0.37369407	0.02613124	-0.92718385	-0.06975647	0.99756405	0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	AAX	B	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	86.00000000	68.00000000	NAN	NAN	86.00000000	68.00000000	NAN	NAN	0.00000000		PLANE	0.00 0.00 1.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0143	74	0.91816057	0.12903905	0.37460659	0.37096095	0.05213516	-0.92718385	-0.13917310	0.99026807	-0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	AAX	B	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	82.00000000	68.00000000	NAN	NAN	82.00000000	68.00000000	NAN	NAN	0.00000000		PLANE	0.00 0.00 1.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0144	75	0.84702460	0.37711965	0.37460659	0.34222015	0.15236623	-0.92718385	-0.40673664	0.91354546	-0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	AAX	B	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	66.00000000	68.00000000	NAN	NAN	66.00000000	68.00000000	NAN	NAN	0.00000000		PLANE	0.00 0.00 1.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0145	76	0.81865475	0.43528645	0.37460659	0.33075799	0.17586714	-0.92718385	-0.46947156	0.88294759	0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	AAX	B	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	62.00000000	68.00000000	NAN	NAN	62.00000000	68.00000000	NAN	NAN	0.00000000		PLANE	0.00 0.00 1.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0146	77	0.71026404	0.59598229	0.37460659	0.28696530	0.24079248	-0.92718385	-0.64278761	0.76604444	-0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	AAX	B	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	50.00000000	68.00000000	NAN	NAN	50.00000000	68.00000000	NAN	NAN	0.00000000		PLANE	0.00 0.00 1.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0147	78	0.71026404	0.59598229	0.37460659	0.28696530	0.24079248	-0.92718385	-0.64278761	0.76604444	-0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	AAX	C	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	50.00000000	68.00000000	NAN	NAN	50.00000000	68.00000000	NAN	NAN	0.00000000		PLANE	1.00 0.00 0.67	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0148	79	0.64407603	0.66696025	0.37460659	0.26022361	0.26946943	-0.92718385	-0.71933980	0.69465837	-0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	AAX	C	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	44.00000000	68.00000000	NAN	NAN	44.00000000	68.00000000	NAN	NAN	0.00000000		PLANE	1.00 0.00 0.67	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ600X	80	0.29619813	0.81379768	0.50000000	0.17101007	0.46984631	-0.86602540	-0.93969262	0.34202014	0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	XBX		230	488902.00000000	3953801.00000000	LOWERFARS	BEDDING	20.00000000	60.00000000	NAN	NAN	20.00000000	60.00000000	NAN	NAN	0.00000000		PLANE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.25287578	0.43799370	-0.86267918	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	30.00000000	59.61874486	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ6005	81	0.55667040	0.66341395	0.50000000	0.32139380	0.38302222	-0.86602540	-0.76604444	0.64278761	-0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	XAX		230	488902.00000000	3953801.00000000	LOWERFARS	BEDDING	40.00000000	60.00000000	NAN	NAN	40.00000000	60.00000000	NAN	NAN	0.00000000		PLANE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.25287578	0.43799370	-0.86267918	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	30.00000000	59.61874486	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
